None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Trie constructed
shortlist size: 100
Word counts size: 7035544
Token set size: 0
Empty token set size selected -> all possible substrings with...
Max token size: 60
Min. word count: 1
Final candidate token set size: 69728860
Initial setup phase: 223861 ms
112. |Ġ� [c4 a0 e5 b9 ] | 1415310  | 0 ms | 79 ms | num. checks: 0
113. |西 [e8 a5 bf ] | 1413182  | 21 ms | 292 ms | num. checks: 1
114. |Ġ� [c4 a0 e9 81 ] | 1410964  | 165 ms | 288 ms | num. checks: 100
115. |面 [e9 9d a2 ] | 1400548  | 5 ms | 51 ms | num. checks: 1
116. |Ġ高 [c4 a0 e9 ab 98 ] | 1389320  | 88 ms | 148 ms | num. checks: 100
117. |� [e6 8b ] | 1371718  | 64 ms | 1071 ms | num. checks: 2
118. |�� [83 bd ] | 1367797  | 21 ms | 56 ms | num. checks: 5
119. |Ġ� [c4 a0 e6 95 ] | 1340276  | 18 ms | 98 ms | num. checks: 2
120. |Ġ國 [c4 a0 e5 9c 8b ] | 1324490  | 0 ms | 28 ms | num. checks: 0
121. |Ġ等 [c4 a0 e7 ad 89 ] | 1305910  | 0 ms | 1 ms | num. checks: 0
122. |路 [e8 b7 af ] | 1294948  | 18 ms | 247 ms | num. checks: 1
123. |平方公里 [e5 b9 b3 e6 96 b9 e5 85 ac e9 87 8c ] | 1291720  | 0 ms | 0 ms | num. checks: 0
124. |理 [e7 90 86 ] | 1289784  | 109 ms | 153 ms | num. checks: 10
125. |� [e5 9b ] | 1288617  | 26 ms | 294 ms | num. checks: 2
126. |Ġ� [c4 a0 e5 ad ] | 1275367  | 31 ms | 142 ms | num. checks: 4
127. |的 [e7 9a 84 ] | 1269656  | 0 ms | 3 ms | num. checks: 0
128. |� [e7 9b ] | 1264777  | 27 ms | 299 ms | num. checks: 1
129. |《 [e3 80 8a ] | 1249282  | 0 ms | 0 ms | num. checks: 0
130. |》 [e3 80 8b ] | 1249280  | 0 ms | 0 ms | num. checks: 0
131. |� [e7 bb ] | 1248783  | 100 ms | 397 ms | num. checks: 100
132. |Ġ時 [c4 a0 e6 99 82 ] | 1243626  | 50 ms | 85 ms | num. checks: 4
133. |� [e6 b2 ] | 1241320  | 47 ms | 629 ms | num. checks: 1
134. |Ġ不 [c4 a0 e4 b8 8d ] | 1233719  | 73 ms | 119 ms | num. checks: 100
135. |省 [e7 9c 81 ] | 1233554  | 6 ms | 106 ms | num. checks: 1
136. |��港 [a6 99 e6 b8 af ] | 1229608  | 0 ms | 0 ms | num. checks: 0
137. |性 [e6 80 a7 ] | 1228542  | 34 ms | 178 ms | num. checks: 7
138. |� [e6 95 ] | 1224821  | 67 ms | 294 ms | num. checks: 100
139. |Ġ美 [c4 a0 e7 be 8e ] | 1215286  | 35 ms | 50 ms | num. checks: 4
140. |要 [e8 a6 81 ] | 1212566  | 34 ms | 37 ms | num. checks: 2
141. |� [e6 98 ] | 1209210  | 34 ms | 347 ms | num. checks: 2
142. |Ġ� [c4 a0 e5 b8 ] | 1199604  | 72 ms | 294 ms | num. checks: 100
143. |Ġ研究 [c4 a0 e7 a0 94 e7 a9 b6 ] | 1196870  | 0 ms | 1 ms | num. checks: 0
144. |中 [e4 b8 ad ] | 1195476  | 15 ms | 100 ms | num. checks: 1
145. |Ġ以 [c4 a0 e4 bb a5 ] | 1187545  | 0 ms | 10 ms | num. checks: 0
146. |Ġ之 [c4 a0 e4 b9 8b ] | 1176728  | 20 ms | 22 ms | num. checks: 5
147. |Ġ上 [c4 a0 e4 b8 8a ] | 1176042  | 0 ms | 22 ms | num. checks: 0
148. |一 [e4 b8 80 ] | 1172522  | 18 ms | 179 ms | num. checks: 1
149. |在 [e5 9c a8 ] | 1165609  | 49 ms | 63 ms | num. checks: 16
150. |有 [e6 9c 89 ] | 1164315  | 8 ms | 64 ms | num. checks: 1
151. |Ġ为 [c4 a0 e4 b8 ba ] | 1157449  | 41 ms | 45 ms | num. checks: 14
152. |� [e6 94 ] | 1154255  | 31 ms | 152 ms | num. checks: 2
153. |� [e7 a7 ] | 1151441  | 51 ms | 445 ms | num. checks: 19
154. |Ġ� [c4 a0 e8 a1 ] | 1148701  | 44 ms | 101 ms | num. checks: 17
155. |� [e6 a0 ] | 1147956  | 38 ms | 523 ms | num. checks: 3
156. |� [e7 ba ] | 1130939  | 48 ms | 383 ms | num. checks: 15
157. |國 [e5 9c 8b ] | 1119352  | 42 ms | 142 ms | num. checks: 14
158. |Ġ� [c4 a0 e5 86 ] | 1119252  | 46 ms | 121 ms | num. checks: 13
159. |� [e6 b4 ] | 1114105  | 39 ms | 523 ms | num. checks: 3
160. |� [e9 95 ] | 1108528  | 36 ms | 408 ms | num. checks: 11
161. |士 [e5 a3 ab ] | 1107006  | 31 ms | 92 ms | num. checks: 10
162. |Ġ西 [c4 a0 e8 a5 bf ] | 1106034  | 37 ms | 125 ms | num. checks: 9
163. |Ġ個 [c4 a0 e5 80 8b ] | 1104856  | 0 ms | 14 ms | num. checks: 0
164. |� [e5 86 ] | 1103230  | 21 ms | 230 ms | num. checks: 1
165. |Ġ� [c4 a0 e9 9b ] | 1098664  | 31 ms | 180 ms | num. checks: 6
166. |� [e7 95 ] | 1092554  | 24 ms | 209 ms | num. checks: 2
167. |於 [e6 96 bc ] | 1088568  | 28 ms | 163 ms | num. checks: 4
168. |Ġ至 [c4 a0 e8 87 b3 ] | 1088214  | 24 ms | 32 ms | num. checks: 3
169. |� [e8 ae ] | 1088159  | 25 ms | 183 ms | num. checks: 2
